label,content
2,الدركي المغوار و ميخدمش بل الانسطقرام كون حصلنا فيهم 🤦‍♂️🤦‍♂️🤦‍♂️
2,لي قولو لقايد وتبون خطونا من سياسة
2,نسمع الراي القديم وباقي خاطينا أصلا
2,وقيلا حركة رشاد وراء هذه الهزات
2,امين 
0,وكاس جيبهلول
0,نتا مشفتش فريت اوملات بالبطاطا  😅😅 يا البغل
2,سيريو كاين عباد يسمعوا ديدين 
2,بونا فراز كحلا
2,شكون هد 12 لي من العصابة
2,الف مبروك اخي المناظل 
2,يعرفمنينيجيبدرهممنهبا
0,غع دايرين كي سبي
0,لا بج تاع لفتنة قلب
0,زيد قولنا بلي عبلة لي دارو الزلزال من اجل وقف الحراك هههههههه اااه بصحتك لقيتي الحمير لي يتبعوك 
0,مليحة الله يزيد لشعب منافق أنا نفوطي زكارة يابوصبع لزرق ذروك راني مع فوط
0,زدت قريت هذ الكومونتار امشي نيك باباك
0,عندي موهبة في لغنة وجامي واحد داها فيا ولا وهادو لي يتقيحبو كي نسا ناس دلهم في لبااز
2,ماكانش فلاحة ماكانش تربية الدواجن ما تخدمو ما اتندبو و ابغيتو لبلاد تتحسن وين راه الإنتاج شمرو على أيديكم
0,طخخ قالك مولودية كبيرة عليك جماهير برشلونة ولوكان طيح بفريقهم ماتسمعش رد كيما هذا مجبر سبي
0,المهم والأهم لن تلمس قدمك ارض الشهداء ستدفن كالكلب في بلاد الكفار ياكافر
2,شوف رقبتو😹😹
2,والله غير تقول احمد راه يهدر
2,يجب رفع شعارات رافضة لخروج الجيش إلى الساحل
2, صêلāمã😐🔥 عندو الحق حابو يعيش كيما نتا
2,السلام عليكم استاذنا الفاضل 
0,فéليستطيعون من فرèر إت بن رéعصيت دانس فطر ترافيل إت رست كوم توجورص ديما عجبهم أنارز ولا أنكن
2,امين
2,أمين يارب
2,السلام عليكم اخواني  جدي  غدوة عندو    هملية  جراحية على  مستوى القلب   راح يستبدل الصمام     من فضلكم لا تبخلوا عليه بالدعاء بظهر الغيب    ربي يحفظكم 
2,هههههه  كلشي يجبده زيتوتمكنش لاب ماه
2,الله غالب الشعب يقاطع في فرنسا وهي مزال ساكنة معانا 
0,العالم بحاجة الى مؤمنين يذكرون الله و يعملون الصالحات و ليس اغنياء يا رأس المربع
2,هذا دليل قاطع على أن تبون لم يفي بوعده تجاه فئة معطوبي الجيش فكيف به تحقيق كل وعوده في الحملة الانتخابية  أين هي قضية استرجاع الأموال المسروقة
2,بالباراكة عليك خويا و المزيد من التوفيق و ديما عقابهم
0,الحاجة لي تغيضك لبس الكومبة في عمر 17 سنة و مات بيها في 80 سنة يستشفى فيه واحد مشاارك السيشواار مع اختو وتحكم فيه مرتو حركي تمنا الموت وما تلقها
2,العمل اللذي قامو به يامول الفيديو والله لا يقدر بثمن ولا بملايير الدولارات انه عمل اغنا من الذهب والفضى ولا هو ان تعيش في امن وسلام 
0,و الله غير اندهش من بعض العبيد يبررون و يتمحلسون مثل الجراوهاذي حقيقة أبيتم او كرهتم لا توجد سيولة و لا زيت و لا حليب و أسعار أغلبية المواد شعلت فيها النار و الطرقات مغلوقة واش حسبتونا عايشين في كوكب آخر و لا واش سبحان الله على طبايع بعض الشياتين
0,ترفع يدها من أجل أن تحلف يمينا أن صاحب هذه الصفحة يفكر بترمته البيضاء الناصعة و ليس بعقله
0,شهادة تاع بن ڨانة
2,  افتيلهم 
2,الله احفظ إخوتنا و احبابنا في بجاية
0,روح نيك موق
2,قصف غير مباشر للقبايل 
0,تجي تشوفو تلقاه يلبس القش تع الشيفون (الخردة) و يسمع بطس 
0,ربي سبحانه بركة متشرك له يهديك
0,انتوما لي تتخباو مور تيليفون غير لنميمة  يا عبد الله كونك راجل ولا ما قدرتش على الاقل كون بنت فاميلية
2,ههههه فريت اوملات بالبيض 😞
0,تلڨاه دير كزبي حياتو كزبي روحو وحاصل بيها ويجيب 10 دراري ويقلك رزق على ربي رزق على ****
2,
0,راقي كي لحمار حاشا
0,راهم عارفينكم غير تحكو  واتبلبلو  لانكم  اخدمتو  امعاهم  10  السنين  واعرفوكم خداعين  ومنافقين  لانكم  اصلن كنت فتسعينات حاملين  السلاح مع العصابه ظد  الشعب
0,قدش بعيدت على الصحراء ياتفه
2,وشكون لراه يحاسب ويدير معاهم تحقيقات ويحكم عليهم يا تراي حاب نعرف
0,هذا كلام يثير الفتنة الله يلعنكم و يحرقكم بكم الحقد الي في قلبكم سبنسرسé يعني يريد ايصال الفتنة للشعب الجزائري تبا لك و لفكرتك الحقيرة الله يحرقك معاها
0,راك تحرش بالأحرار بصحتك  لوكان جيت راجل تقلهم يخرجو كل يوم ماشي غير بالجمعة و النظام يحرس فيكم معناه راكم تبولو فالرمل و شكرا
0,و يقهل على خطق😐
0,متعوب راضية عنه ❤️
2,هيا الله أحرار دولة مدنية ماشي عسكرية
0,شكون هادو اسبي
2,ل مسيك لوكان درة راي
0,دو الشعر
2,اه مونيا وشي لي قاتلو هداك الوقت عندهااااااا ألف حق مع الوقت راني نزيد نتأكد حاشا لي مايستاهلش
0,مخابرات إرهابية لايجوز ومعارضة إرهابية يجوز نظام بائس يحتضر
0,نسيت إلاه المصريين فخر الأخلاق محمد صلاح  
0,الادمن ينفخ القلاوي بسلامتو
0,تا كعبا
0,مقري بال تحتو
0,ياو فاقولك يا العطاي انتى حركي ونقش كبير
0,الجهل ↗️
0,نيك سوى تاع موق أول فرانك أ دية مع راح جايك نهار غير ماتخافش تقشير نجلبهلك بل وه
2,صور ط جماعة لا كوست  😆😆 نميلو ومنطيحوش
2,ربي يهديك 
2,مبروك عليك اخينا وحبيبنا ديما عقابهم
2,نصف الشعب مفهمش لقصة
0,نفس يهدر في دولة
0,علاش ما ترويلناش قصتك انتيا انتي عندك الرجال في فاميلتك تحشمي عليهم يا بنت الشوارع نهار كامل كي الراجل فالطرقان و تسبي و تطيحي معاهم ما عندكش باباك ولا خاوتك يحكمو فيك يا جعفر
0,علاه توصل روحك حتي تدي الرخس بلقنطار
2,ربي يحفظهم وويسترهم
2,حيا الله أحرار الجزائر
0,روح كشما نقولك
0,عيشي ياڨملة في بلاد الشعر 😔😔😔
0,مبعرين والله العظيم ديرو فالفتنة السيد انسان محبوب عند خاوتنا لقبائل باسكو مثلهم ووقف معاهم في بزاف امورات كان يضرب عليهم ميس  توصل تشبهو بالآلهة الوهمية هادو   ربي يهديك خو ماعند
2,الحمد لله خاطيني كامل هاذو 🙏
0,جامي سمعت سلالة تاع حتشون  يماك  داركم  
2,ها الهدرة
2,طقوسه لعرب مك جميع ما يخرجك 😑
0,خصكم الزب هدا مكان 
2,كانو باينين من الاول
2,لازم كل يوم حرق ولا لازم ندير عصيا مادة
0,موت يازيطوط والله غير تقتلك القنطة هذا راه يخدم في وطنو حتى وإن كان خريج مدرسة فرنسية وأنت ياعدو الوطن ياخريج المدرسة الصهيونية ياولد شارون
2,اهلا ومرحبا حياك الله
2,وماذا عن الغالي بلقصير وبوشورب وشكيب وسعيدني وريم سلال و خالد جزار و القائمة طويلة وعريضة 
2,😂 أدمين علاه تالب فينا علاه
2,ونسيت  الحليب عندي شهر متلاقيتش بيه
2,صباح الخير صفا
0,صحفي محترف وانت جملة مفيدة ماتعرفش تكونها هههههه عطاولك شهادة خائن وحركي يالبغل
2,أنا راني حاب حاجة وحدة او مانزيدش نهدر  كيما علبالكم الشهرية الضعيفة راهي  3ملاين اعطوها لكاش مسؤول نتاع الجزائر الجديدة خلوه يعيش بيها غير اسبوع حسبنا الله ونعم الوكيل
0,صادويش فريت ا مليط بالبيض وكوووس جو ياخي حدروف خاين بلادد و على جال قرعة بيرة
2,خخخخخخخخخ ارض
0,نتا متعصب و عنصري متخلف نزيدلك إلى خانة أدولف هتلر
2,رهم قريب يقلعونة سراويل مزال رمضان كريم
0,وبوصبع مزال يتصور مع لمير ويدربكلو 🙄
2,الله يجيب ملي أمنكم
2,لا يفلح الساحر حيث اتى
